Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Attribute21,Attribute22,Attribute23
2010-04-19,31,15.5,28.1,0.0,5.2,10.5,SSW,28.0,,SW,0.0,13.0,52.0,48.0,1011.1,1009.9,0.0,0.0,23.0,25.6,No,No
2010-04-29,31,10.7,28.9,0.0,4.2,8.2,WNW,26.0,,W,0.0,11.0,49.0,47.0,1018.4,1016.1,2.0,7.0,19.7,24.3,No,No
2010-05-16,31,7.9,20.6,0.0,2.2,5.5,NE,22.0,NNE,NE,9.0,6.0,67.0,45.0,1019.5,1016.0,2.0,6.0,12.0,20.2,No,No
2010-05-17,31,5.2,22.5,0.0,3.2,8.4,ENE,22.0,ENE,ENE,6.0,11.0,68.0,24.0,1018.7,1013.5,6.0,6.0,13.4,21.7,No,No
2010-05-19,31,10.4,22.3,0.0,2.2,9.4,SW,19.0,NNE,SW,7.0,9.0,83.0,52.0,1013.2,1011.9,1.0,1.0,15.4,21.2,No,No
2010-06-01,31,7.6,18.7,0.0,1.2,9.2,SE,22.0,E,SSE,6.0,9.0,87.0,47.0,1022.0,1019.9,1.0,1.0,13.3,18.4,No,No
2010-06-03,31,6.3,20.9,0.0,1.6,8.6,SSW,22.0,NE,S,7.0,11.0,84.0,51.0,1022.6,1020.6,1.0,6.0,12.1,20.5,No,No
2010-06-14,31,12.1,19.8,5.2,4.0,3.3,SW,22.0,NE,,2.0,0.0,97.0,63.0,1017.0,1016.0,8.0,7.0,14.5,19.1,Yes,Yes
2010-06-15,31,14.0,15.7,14.8,0.6,0.0,SSW,48.0,NE,S,9.0,19.0,96.0,93.0,1011.0,1009.6,8.0,8.0,14.2,13.2,Yes,Yes
2010-06-27,31,2.4,18.3,0.0,1.6,3.0,WNW,20.0,NNE,WNW,9.0,11.0,62.0,45.0,1026.2,1023.5,5.0,6.0,7.5,18.0,No,No
2010-06-30,31,2.2,16.9,0.0,2.2,7.2,E,24.0,SSE,E,6.0,9.0,82.0,49.0,1033.4,1029.9,1.0,7.0,8.4,15.8,No,No
2010-07-04,31,0.6,16.9,0.0,1.8,7.9,SE,19.0,S,SSE,4.0,11.0,89.0,49.0,1028.9,1025.8,3.0,3.0,5.7,15.8,No,No
2010-07-29,31,12.6,16.5,10.4,2.4,5.1,WSW,44.0,SW,SW,15.0,24.0,59.0,66.0,1016.2,1017.1,5.0,6.0,15.8,15.2,Yes,No
2010-08-05,31,3.4,20.9,0.0,2.0,9.6,NW,24.0,SSE,WSW,6.0,11.0,73.0,55.0,1022.4,1020.1,1.0,2.0,11.1,20.2,No,No
2010-08-07,31,3.7,17.9,0.0,2.0,9.8,SW,31.0,,SSE,0.0,13.0,69.0,39.0,1024.7,1022.8,0.0,1.0,11.4,17.3,No,No
2010-08-08,31,3.0,18.3,0.0,2.4,9.5,SE,26.0,,SSW,0.0,11.0,84.0,44.0,1028.0,1025.1,0.0,1.0,10.4,18.2,No,No
2010-08-11,31,8.4,20.3,0.0,4.0,0.0,NNW,46.0,NNE,N,20.0,13.0,20.0,33.0,1014.7,1011.3,8.0,8.0,17.1,19.4,No,Yes
2010-08-26,31,2.3,18.5,0.0,1.6,10.4,SSW,28.0,SE,SW,2.0,4.0,70.0,41.0,1029.8,1025.3,3.0,1.0,10.7,18.5,No,No
2010-09-22,31,4.9,26.7,0.0,7.0,11.2,S,26.0,ENE,NNE,9.0,9.0,35.0,20.0,1028.6,1024.9,1.0,0.0,18.2,26.5,No,No
2010-10-03,31,7.3,21.1,0.0,5.2,11.1,SSW,35.0,E,SW,6.0,17.0,55.0,44.0,1022.9,1020.7,1.0,1.0,17.1,20.5,No,No
2010-10-07,31,11.1,28.2,0.0,8.2,11.5,NE,28.0,ENE,E,11.0,11.0,37.0,15.0,1027.3,1022.0,0.0,0.0,18.6,28.0,No,No
2010-10-17,31,10.2,28.9,0.0,7.0,12.1,SW,33.0,NE,SW,13.0,17.0,25.0,15.0,1019.5,1016.7,0.0,1.0,22.3,27.3,No,No
2010-10-28,31,14.1,19.8,5.8,5.0,8.1,S,54.0,SW,SW,28.0,24.0,40.0,43.0,1012.1,1013.7,3.0,3.0,17.7,18.4,Yes,No
2010-11-16,31,15.1,30.3,0.0,10.2,13.1,ENE,39.0,E,SSW,15.0,17.0,40.0,31.0,1019.4,1015.8,0.0,0.0,21.4,28.0,No,No
2010-11-27,31,14.7,33.7,0.0,11.4,13.2,ESE,46.0,E,ESE,17.0,15.0,40.0,22.0,1017.8,1014.1,0.0,0.0,21.8,32.5,No,No
2010-12-15,31,15.4,29.8,0.0,10.4,11.8,SSW,39.0,E,SSW,11.0,20.0,44.0,35.0,1015.2,1011.0,5.0,6.0,20.8,27.2,No,No
2010-12-19,31,15.1,28.8,0.0,11.8,5.7,SE,39.0,ESE,E,20.0,15.0,39.0,21.0,1012.0,1008.6,1.0,7.0,21.6,28.0,No,Yes
2010-12-28,31,19.9,30.7,0.0,11.2,13.2,SW,44.0,S,W,9.0,15.0,52.0,44.0,1008.3,1006.6,0.0,1.0,24.8,30.1,No,No
2011-01-02,31,18.7,39.0,0.0,12.0,12.5,E,41.0,ESE,ESE,15.0,7.0,42.0,26.0,1009.9,1005.9,1.0,3.0,25.9,38.3,No,No
2011-01-07,31,17.5,25.1,0.0,7.8,11.1,SSW,37.0,SSW,SW,19.0,19.0,54.0,43.0,1007.3,1007.8,7.0,4.0,21.7,24.6,No,No
2011-01-11,31,18.4,34.7,0.0,13.2,13.0,ENE,37.0,E,SE,17.0,15.0,43.0,16.0,1010.9,1006.5,0.0,0.0,24.6,33.7,No,No
2011-01-17,31,20.0,36.2,0.0,11.2,12.3,SW,31.0,E,SSW,7.0,20.0,35.0,38.0,1009.2,1008.2,2.0,6.0,29.3,29.5,No,No
2011-01-20,31,16.4,27.7,0.0,10.2,13.1,SSW,43.0,SSE,SW,19.0,22.0,47.0,42.0,1011.1,1008.7,1.0,0.0,21.9,25.9,No,No
2011-01-22,31,18.2,33.2,0.0,8.0,7.4,SSW,31.0,SSW,SW,6.0,17.0,42.0,29.0,1007.9,1008.2,5.0,5.0,27.8,30.7,No,Yes
2011-02-03,31,19.7,35.5,0.0,11.4,13.0,S,50.0,E,SSW,11.0,17.0,48.0,38.0,1007.7,1005.2,0.0,1.0,25.8,33.6,No,No
2011-02-18,31,21.4,33.8,0.0,8.6,12.8,SSW,33.0,E,W,11.0,9.0,54.0,41.0,1007.6,1004.4,1.0,2.0,26.5,31.8,No,No
2011-02-21,31,21.9,36.3,0.0,6.6,12.2,NE,39.0,E,NE,17.0,20.0,50.0,23.0,1013.4,1008.9,2.0,2.0,27.6,35.4,No,No
2011-03-17,31,20.7,32.0,0.0,9.4,11.3,SW,37.0,ENE,SW,11.0,17.0,62.0,46.0,1011.5,1009.0,1.0,2.0,24.7,29.9,No,No
2011-03-22,31,19.4,32.1,0.0,8.2,10.4,NE,35.0,NNE,WSW,19.0,15.0,47.0,50.0,1012.0,1010.7,1.0,6.0,26.7,28.8,No,No
2011-05-06,31,12.3,23.0,0.0,4.2,10.0,SSW,26.0,SE,S,13.0,9.0,53.0,35.0,1022.9,1019.6,1.0,1.0,16.6,22.5,No,No
2011-05-24,31,6.9,20.5,0.0,2.6,0.5,E,22.0,E,ESE,7.0,9.0,82.0,55.0,1028.7,1024.9,6.0,7.0,14.3,18.8,No,No
2011-05-25,31,10.3,20.5,0.0,2.2,3.8,ENE,31.0,E,E,9.0,9.0,71.0,46.0,1025.6,1021.4,5.0,6.0,15.1,19.4,No,No
2011-05-29,31,6.7,24.6,0.0,2.8,6.6,N,39.0,NNE,NW,11.0,19.0,46.0,53.0,1014.0,1011.4,7.0,8.0,16.9,22.3,No,Yes
2011-05-30,31,15.2,21.7,25.0,4.6,6.7,WSW,39.0,N,W,11.0,13.0,90.0,59.0,1010.0,1010.0,4.0,5.0,17.6,21.4,Yes,Yes
2011-06-11,31,10.4,19.8,0.0,4.0,8.4,NE,41.0,NE,NNE,17.0,20.0,48.0,27.0,1024.9,1022.3,3.0,3.0,13.8,19.3,No,No
2011-06-13,31,8.8,17.5,0.0,4.2,0.2,NE,46.0,NE,NNE,20.0,19.0,51.0,30.0,1023.6,1018.8,8.0,8.0,12.9,17.3,No,Yes
2011-06-17,31,6.6,20.3,0.0,3.8,3.1,NW,20.0,NE,WNW,9.0,7.0,80.0,61.0,1026.7,1023.2,5.0,7.0,11.7,19.3,No,No
2011-06-24,31,13.3,22.6,0.6,1.2,5.0,WNW,52.0,N,NNW,13.0,24.0,82.0,56.0,1011.1,1006.4,6.0,6.0,16.2,21.6,No,Yes
2011-06-28,31,14.3,16.2,14.2,3.8,0.0,NNE,39.0,NNE,,17.0,0.0,96.0,94.0,1005.0,1005.0,8.0,8.0,15.0,15.8,Yes,Yes
2011-07-04,31,1.3,15.4,0.2,1.6,7.6,SE,20.0,,S,0.0,6.0,93.0,54.0,1028.8,1027.2,1.0,5.0,7.4,14.4,No,No
2011-07-07,31,3.4,15.3,0.0,1.2,5.4,,,E,SSE,9.0,13.0,86.0,48.0,1032.2,1030.0,4.0,5.0,8.9,14.6,No,No
2011-07-08,31,4.9,16.6,0.0,1.8,2.9,SE,24.0,ESE,E,9.0,13.0,80.0,41.0,1033.7,1031.1,6.0,4.0,11.2,15.1,No,No
2011-07-16,31,10.4,18.4,13.4,0.2,8.0,S,20.0,,SSW,0.0,7.0,96.0,45.0,1019.4,1018.5,5.0,2.0,13.1,18.4,Yes,No
2011-08-05,31,3.9,16.3,0.0,1.4,9.8,NNE,30.0,ENE,NE,11.0,13.0,70.0,45.0,1027.3,1022.9,0.0,1.0,9.6,15.8,No,No
2011-08-13,31,11.2,24.6,0.0,2.0,6.9,NNW,48.0,NE,N,15.0,17.0,77.0,36.0,1009.5,1003.5,1.0,7.0,16.3,22.9,No,Yes
2011-08-18,31,8.3,19.6,0.0,2.4,7.5,NE,28.0,NE,NE,9.0,11.0,71.0,41.0,1024.6,1021.0,7.0,3.0,14.1,19.0,No,No
2011-08-19,31,5.7,23.9,0.0,2.4,10.5,NE,30.0,NE,N,11.0,15.0,57.0,28.0,1019.2,1015.6,0.0,1.0,14.8,23.1,No,No
2011-08-24,31,12.9,17.9,4.6,3.4,10.1,SW,46.0,S,SSW,13.0,19.0,53.0,52.0,1025.1,1025.2,3.0,5.0,15.8,16.7,Yes,No
2011-09-08,31,6.8,20.2,0.0,4.6,10.6,E,35.0,ESE,ESE,17.0,11.0,53.0,42.0,1037.0,1033.7,1.0,1.0,13.8,20.0,No,No
2011-09-12,31,6.4,24.7,0.0,3.8,11.1,NW,35.0,NNE,W,15.0,15.0,32.0,53.0,1022.7,1020.6,0.0,1.0,19.7,22.3,No,No
2011-09-13,31,9.6,21.7,0.0,4.8,8.2,SSW,26.0,ESE,WSW,7.0,13.0,78.0,54.0,1023.3,1021.1,2.0,6.0,17.4,19.8,No,No
2011-10-10,31,13.4,26.6,0.0,7.2,8.8,SE,39.0,E,SSE,15.0,19.0,56.0,36.0,1015.2,1011.0,5.0,6.0,18.0,25.6,No,No
2011-10-19,31,8.5,20.8,0.6,3.4,12.2,SW,37.0,SE,SW,13.0,19.0,43.0,40.0,1024.2,1021.8,1.0,1.0,15.3,19.5,No,No
2011-10-29,31,11.7,25.6,0.0,7.8,12.7,ESE,35.0,E,NE,17.0,9.0,47.0,30.0,1020.9,1016.5,1.0,1.0,17.8,25.6,No,No
2011-10-30,31,12.7,26.7,0.0,6.8,12.7,SSE,37.0,E,ESE,13.0,15.0,46.0,20.0,1021.0,1018.0,1.0,0.0,20.0,25.8,No,No
2011-11-04,31,17.6,23.9,7.2,3.6,7.2,SSW,39.0,WSW,WSW,17.0,19.0,74.0,60.0,1006.2,1005.6,7.0,5.0,19.9,21.0,Yes,No
2011-11-13,31,17.1,22.8,0.0,8.0,4.9,W,31.0,W,WSW,11.0,17.0,54.0,60.0,1017.4,1016.8,7.0,7.0,21.7,21.1,No,No
2011-11-14,31,18.5,24.2,0.0,5.6,7.5,SSW,35.0,WSW,WSW,13.0,19.0,56.0,62.0,1017.5,1016.8,7.0,6.0,21.7,22.0,No,No
2011-12-04,31,23.2,37.6,0.0,12.4,6.1,NE,46.0,ENE,SW,15.0,15.0,29.0,23.0,1009.0,1005.9,6.0,8.0,28.0,31.0,No,No
2011-12-16,31,16.7,28.1,0.0,7.6,13.4,SSW,31.0,ESE,SSW,13.0,19.0,56.0,49.0,1011.9,1009.4,1.0,2.0,22.4,26.4,No,No
2012-01-04,31,16.3,35.0,4.8,14.4,12.6,ENE,48.0,ENE,ESE,19.0,20.0,50.0,30.0,1013.5,1007.9,5.0,1.0,24.0,34.3,Yes,No
2012-01-13,31,23.8,34.9,0.0,13.2,12.4,NE,39.0,ENE,ENE,19.0,15.0,51.0,37.0,1013.0,1009.4,0.0,4.0,27.6,33.1,No,No
2012-01-15,31,21.6,33.0,0.0,7.6,12.2,SSW,35.0,NNW,SW,9.0,17.0,57.0,58.0,1008.4,1006.4,1.0,1.0,29.0,30.2,No,No
2012-01-27,31,23.7,37.1,3.0,10.4,3.9,NE,30.0,ENE,N,9.0,4.0,46.0,33.0,1006.6,1004.0,2.0,7.0,32.1,34.8,Yes,No
2012-02-09,31,19.8,36.6,0.0,12.6,11.7,E,37.0,E,NE,11.0,11.0,45.0,23.0,1014.7,1011.6,5.0,4.0,24.8,36.2,No,No
2012-03-10,31,17.4,39.5,0.0,8.0,11.3,SW,33.0,NNE,WSW,4.0,15.0,29.0,13.0,1010.9,1008.3,1.0,1.0,29.9,37.5,No,No
2012-03-29,31,17.3,33.1,0.0,8.2,10.4,SW,43.0,ENE,SW,9.0,20.0,52.0,53.0,1014.6,1011.0,1.0,1.0,24.7,26.7,No,No
2012-03-30,31,17.6,22.8,0.2,8.0,8.0,SW,43.0,SSE,SW,13.0,19.0,48.0,40.0,1018.4,1017.0,7.0,1.0,18.4,21.8,No,No
2012-04-02,31,19.2,25.5,0.6,3.8,4.1,WNW,46.0,WNW,WNW,15.0,24.0,61.0,67.0,1014.4,1014.5,7.0,8.0,23.1,23.2,No,Yes
2012-04-08,31,16.0,29.8,0.0,6.4,10.3,ESE,28.0,ENE,WNW,7.0,11.0,53.0,51.0,1018.3,1016.2,5.0,1.0,19.3,27.6,No,No
2012-04-16,31,12.9,26.1,0.0,5.8,10.2,SW,24.0,,SW,0.0,13.0,64.0,50.0,1017.2,1015.1,1.0,2.0,21.0,24.7,No,No
2012-04-26,31,10.9,32.0,0.0,3.8,9.4,NE,22.0,ENE,ENE,7.0,9.0,39.0,18.0,1021.4,1017.4,1.0,5.0,21.8,31.5,No,No
2012-04-28,31,20.1,25.5,0.0,7.4,0.0,NW,31.0,NE,NW,9.0,15.0,25.0,59.0,1012.4,1010.7,8.0,8.0,24.1,24.1,No,Yes
2012-05-05,31,16.9,22.5,11.2,1.6,4.3,NNE,22.0,N,WSW,2.0,9.0,82.0,66.0,1009.0,1006.2,5.0,5.0,20.6,22.2,Yes,Yes
2012-05-22,31,7.3,21.3,0.0,3.0,9.4,S,35.0,SSE,SSE,9.0,19.0,77.0,57.0,1026.6,1025.8,0.0,1.0,15.2,20.1,No,No
2012-05-27,31,6.2,24.5,0.0,2.8,9.3,ESE,20.0,ENE,E,9.0,9.0,65.0,38.0,1029.7,1026.0,3.0,1.0,15.4,24.2,No,No
2012-05-30,31,9.4,25.8,0.0,3.0,9.2,N,35.0,NNE,NW,15.0,17.0,41.0,31.0,1021.5,1018.5,1.0,1.0,17.5,24.4,No,No
2012-06-06,31,14.5,17.4,0.0,5.0,0.0,NE,41.0,NE,NE,15.0,15.0,58.0,89.0,1012.9,1009.0,8.0,8.0,14.9,12.8,No,Yes
2012-06-13,31,13.0,16.9,21.8,3.8,4.9,W,57.0,SSW,SSW,20.0,15.0,51.0,65.0,1010.8,1012.7,3.0,7.0,14.7,14.2,Yes,No
2012-06-17,31,12.9,21.5,3.6,0.6,4.1,N,19.0,N,W,6.0,7.0,84.0,54.0,1026.0,1023.8,7.0,4.0,14.0,20.7,Yes,No
2012-07-24,31,5.0,14.8,0.4,1.4,9.4,SE,28.0,SSE,SSE,7.0,13.0,75.0,44.0,1027.0,1025.5,1.0,1.0,9.2,14.0,No,No
2012-07-26,31,1.6,19.3,0.0,1.6,7.8,ENE,20.0,NE,SE,4.0,4.0,87.0,46.0,1032.1,1029.2,0.0,4.0,9.7,18.0,No,No
2012-07-28,31,3.1,20.7,0.0,1.8,9.5,E,24.0,E,ENE,7.0,9.0,65.0,34.0,1030.4,1027.5,0.0,1.0,11.3,19.9,No,No
2012-07-31,31,12.2,19.5,6.8,4.4,0.2,W,39.0,N,WSW,7.0,19.0,96.0,79.0,1014.9,1012.4,7.0,7.0,13.7,16.9,Yes,Yes
2012-08-06,31,12.4,21.7,0.6,2.6,5.2,NW,48.0,N,NW,11.0,26.0,80.0,68.0,1015.9,1012.2,3.0,7.0,15.9,19.5,No,Yes
2012-09-04,31,8.2,15.9,28.2,3.8,4.1,WSW,63.0,WSW,W,19.0,24.0,63.0,59.0,1006.7,1010.0,7.0,7.0,13.6,15.1,Yes,Yes
2012-09-07,31,6.0,19.5,0.0,2.2,10.6,SE,35.0,E,ESE,11.0,17.0,62.0,44.0,1030.3,1025.7,0.0,1.0,13.0,19.3,No,No
2012-09-12,31,7.8,19.6,0.2,4.8,10.9,SSW,33.0,SSE,SW,11.0,11.0,62.0,37.0,1029.9,1027.7,6.0,1.0,14.9,19.0,No,No
2012-09-14,31,7.7,25.6,0.0,4.4,10.9,E,26.0,ESE,SSE,7.0,11.0,53.0,30.0,1022.3,1017.6,1.0,1.0,16.2,24.2,No,No
2012-09-30,31,6.5,28.5,0.0,5.0,11.4,NE,33.0,E,NE,9.0,13.0,52.0,15.0,1022.4,1018.4,0.0,0.0,17.2,28.0,No,No
2012-10-19,31,10.2,23.3,0.0,5.2,11.7,WSW,30.0,W,SW,9.0,15.0,62.0,58.0,1018.4,1018.3,4.0,5.0,20.6,21.1,No,No
2012-10-24,31,12.1,24.5,0.0,5.6,12.4,SSW,31.0,ESE,SSE,15.0,15.0,59.0,30.0,1026.2,1021.9,6.0,4.0,16.5,23.4,No,No
2012-10-28,31,12.1,36.2,0.0,8.4,10.8,NW,41.0,NNE,SW,13.0,7.0,16.0,32.0,1010.0,1007.6,1.0,7.0,30.2,26.4,No,No
2012-11-16,31,13.6,30.4,0.0,8.0,12.7,SSW,37.0,SE,SW,7.0,20.0,44.0,38.0,1017.2,1014.2,2.0,2.0,23.5,28.5,No,No
2012-11-18,31,16.7,25.4,0.0,9.6,12.9,SSW,48.0,SW,SW,13.0,24.0,63.0,60.0,1007.8,1008.1,5.0,6.0,22.6,23.8,No,No
2012-11-22,31,18.8,31.8,0.0,8.4,12.9,WSW,33.0,NW,WSW,11.0,15.0,42.0,51.0,1010.7,1007.6,4.0,2.0,28.4,26.5,No,No
2012-11-23,31,18.0,24.1,0.0,7.8,9.1,WSW,39.0,SSW,SSW,15.0,19.0,52.0,53.0,1013.8,1013.3,7.0,7.0,21.5,21.9,No,No
2013-01-13,31,22.2,28.1,0.0,10.2,0.4,E,37.0,E,ENE,13.0,15.0,61.0,59.0,1011.9,1010.0,7.0,8.0,25.0,26.8,No,Yes
2013-01-17,31,19.1,24.5,0.6,7.2,12.7,SW,50.0,SW,SW,22.0,24.0,50.0,39.0,1016.3,1015.5,7.0,1.0,20.4,23.0,No,No
2013-01-24,31,17.2,28.4,0.0,9.2,12.5,SW,48.0,S,SW,13.0,26.0,58.0,46.0,1016.8,1015.2,2.0,0.0,21.8,25.4,No,No
2013-01-27,31,20.6,34.5,0.0,11.2,13.1,SW,43.0,SE,SW,9.0,19.0,45.0,38.0,1021.4,1018.4,0.0,5.0,25.6,32.1,No,No
2013-03-02,31,17.4,28.3,0.0,10.4,12.0,WSW,30.0,S,SW,7.0,19.0,59.0,51.0,1009.0,1006.2,1.0,1.0,22.4,26.1,No,No
2013-03-04,31,18.4,27.3,0.2,6.4,8.5,WSW,35.0,W,W,7.0,15.0,82.0,57.0,1006.1,1006.5,7.0,4.0,23.5,24.8,No,No
2013-03-05,31,15.5,27.5,0.2,5.8,8.0,WSW,28.0,N,WSW,7.0,15.0,69.0,51.0,1011.9,1010.8,5.0,1.0,22.2,25.6,No,No
2013-03-15,31,15.5,29.2,26.2,2.4,7.7,ESE,31.0,ENE,SSW,9.0,13.0,69.0,58.0,1010.7,1010.6,4.0,4.0,24.3,27.3,Yes,No
2013-03-24,31,12.7,28.2,0.0,7.0,9.9,SSW,31.0,S,SW,7.0,17.0,63.0,50.0,1018.3,1013.4,0.0,1.0,19.5,25.7,No,No
2013-03-25,31,14.7,23.7,0.0,4.6,3.7,SSW,33.0,S,SW,11.0,13.0,72.0,71.0,1007.5,1004.6,3.0,7.0,20.6,21.8,No,Yes
2013-04-14,31,20.8,28.5,0.0,1.4,4.4,S,24.0,SSE,SSW,13.0,6.0,78.0,58.0,1017.1,1014.3,7.0,8.0,22.2,28.0,No,No
2013-05-14,31,9.8,21.8,0.0,3.2,9.2,NNE,30.0,E,NE,11.0,9.0,64.0,41.0,1023.3,1018.7,4.0,1.0,15.1,21.3,No,No
2013-05-17,31,12.2,20.3,9.4,2.0,6.2,SW,31.0,ENE,W,6.0,13.0,81.0,53.0,1015.8,1016.1,2.0,7.0,17.3,19.2,Yes,No
2013-05-28,31,12.0,20.0,9.4,2.2,6.4,SSW,28.0,ENE,S,6.0,9.0,87.0,61.0,1016.5,1015.0,7.0,5.0,16.2,19.3,Yes,No
2013-06-20,31,4.7,20.1,0.0,2.0,9.2,NE,17.0,S,NNE,6.0,2.0,87.0,48.0,1027.5,1024.4,1.0,1.0,10.2,19.4,No,No
2013-07-07,31,2.4,16.8,0.0,2.2,9.3,ESE,22.0,NE,ESE,9.0,9.0,76.0,40.0,1031.6,1028.6,1.0,1.0,9.1,16.1,No,No
2013-07-18,31,1.4,16.2,0.0,2.6,7.9,SSE,30.0,,SSE,0.0,15.0,91.0,52.0,1026.8,1025.2,1.0,5.0,8.6,15.5,No,No
2013-07-30,31,9.6,20.3,0.4,2.0,5.0,WSW,30.0,NNE,NW,7.0,15.0,81.0,54.0,1022.3,1019.3,7.0,5.0,12.7,19.4,No,Yes
2013-08-14,31,7.9,19.7,3.4,3.0,7.1,NNW,28.0,NE,WNW,9.0,9.0,81.0,54.0,1021.1,1017.9,5.0,3.0,13.4,18.7,Yes,Yes
2013-08-17,31,11.2,19.0,6.8,2.8,6.0,WSW,35.0,SW,WSW,6.0,15.0,79.0,57.0,1019.9,1019.1,5.0,5.0,14.9,18.1,Yes,Yes
2013-08-27,31,8.5,16.8,3.4,3.0,1.2,NW,26.0,NE,WNW,11.0,4.0,91.0,83.0,1015.0,1012.4,7.0,7.0,11.8,15.0,Yes,Yes
2013-09-14,31,11.9,17.0,20.0,3.0,2.9,SW,59.0,WSW,SW,15.0,24.0,83.0,85.0,1003.4,1005.1,5.0,7.0,15.5,14.3,Yes,Yes
2013-09-16,31,7.5,21.2,0.2,1.6,7.0,NW,65.0,N,NNW,17.0,24.0,69.0,65.0,1013.7,1007.5,5.0,8.0,14.9,19.0,No,Yes
2013-10-06,31,11.2,22.2,0.8,2.4,10.9,NNW,35.0,NW,WNW,15.0,13.0,59.0,59.0,1014.4,1013.5,6.0,4.0,19.0,21.1,No,No
2013-10-08,31,11.9,22.9,0.0,4.6,7.3,N,37.0,NNW,W,15.0,15.0,68.0,67.0,1010.6,1009.5,3.0,7.0,20.3,20.2,No,Yes
2013-10-09,31,12.6,20.2,12.4,4.0,6.6,WSW,37.0,NNE,SW,9.0,19.0,96.0,51.0,1015.8,1018.0,8.0,3.0,13.8,18.7,Yes,No
2013-10-15,31,9.3,22.0,0.0,6.0,9.0,W,31.0,WNW,W,6.0,13.0,67.0,66.0,1020.6,1018.6,2.0,7.0,18.2,19.9,No,No
2013-10-27,31,15.0,28.5,0.0,6.2,12.4,SW,33.0,ESE,SW,7.0,19.0,59.0,52.0,1022.4,1020.4,1.0,6.0,22.0,24.9,No,No
2013-10-30,31,17.6,37.2,0.0,9.6,12.7,WNW,31.0,ENE,WNW,13.0,13.0,39.0,23.0,1013.4,1010.1,1.0,1.0,27.1,34.0,No,No
2013-11-17,31,20.0,28.3,0.0,9.2,8.4,SW,24.0,W,WSW,11.0,13.0,72.0,55.0,1011.9,1009.3,6.0,2.0,23.1,26.5,No,No
2013-11-20,31,13.0,28.3,0.0,10.8,12.8,ENE,43.0,E,E,17.0,15.0,46.0,28.0,1012.6,1007.4,4.0,0.0,20.0,27.4,No,No
2013-11-22,31,20.3,31.1,0.0,9.4,10.7,ENE,37.0,NNE,W,20.0,15.0,39.0,64.0,1006.0,1005.7,2.0,2.0,28.0,25.3,No,No
2013-11-28,31,20.3,30.2,0.0,10.0,11.9,WNW,39.0,NE,WNW,20.0,20.0,55.0,61.0,1008.6,1006.8,0.0,1.0,25.5,24.8,No,No
2013-12-01,31,16.4,24.1,1.8,6.6,11.2,W,33.0,SW,W,13.0,19.0,64.0,55.0,1015.3,1014.8,6.0,2.0,20.8,22.6,Yes,No
2013-12-05,31,13.5,32.0,0.0,10.8,11.2,ENE,43.0,E,ENE,17.0,17.0,40.0,16.0,1016.8,1010.5,1.0,5.0,21.5,30.9,No,No
2013-12-12,31,18.3,36.1,0.0,12.0,13.2,SSW,39.0,NE,SW,13.0,19.0,30.0,19.0,1014.5,1012.0,0.0,1.0,27.8,34.7,No,No
2013-12-17,31,18.4,28.4,0.0,9.4,10.9,SSW,28.0,NW,W,9.0,11.0,59.0,63.0,1009.2,1008.2,6.0,8.0,27.1,24.5,No,No
2013-12-22,31,15.7,29.9,0.0,10.2,11.0,SSW,39.0,ENE,SW,13.0,19.0,41.0,37.0,1019.2,1015.4,2.0,7.0,22.8,26.6,No,No
2014-01-02,31,12.6,25.7,0.0,9.2,7.9,SW,37.0,SW,SW,11.0,19.0,56.0,48.0,1017.5,1017.7,7.0,5.0,20.5,24.1,No,No
2014-01-09,31,17.0,30.0,0.0,8.0,13.2,SW,43.0,S,SSW,7.0,17.0,55.0,55.0,1016.7,1014.4,0.0,0.0,23.4,27.3,No,No
2014-01-21,31,20.0,38.0,0.0,15.2,13.2,E,43.0,ESE,SE,17.0,15.0,49.0,26.0,1008.8,1004.6,0.0,0.0,26.1,36.7,No,No
2014-02-03,31,16.9,33.8,0.0,11.4,13.0,ESE,44.0,E,ESE,19.0,11.0,46.0,27.0,1015.8,1011.2,1.0,0.0,22.1,32.2,No,No
2014-02-07,31,19.5,30.0,0.0,10.8,12.7,SSW,44.0,SSE,SSW,13.0,24.0,55.0,50.0,1012.3,1009.7,0.0,0.0,23.8,26.8,No,No
2014-02-18,31,18.4,35.3,0.0,10.0,12.5,ENE,33.0,E,ESE,11.0,13.0,44.0,18.0,1017.9,1013.4,0.0,0.0,23.7,34.9,No,No
2014-02-19,31,17.5,37.0,0.0,12.0,12.6,SE,37.0,E,SSE,17.0,15.0,47.0,20.0,1015.7,1011.9,0.0,0.0,24.1,35.5,No,No
2014-02-24,31,17.2,34.2,0.0,10.6,12.2,WSW,41.0,SSW,SSW,7.0,19.0,36.0,30.0,1016.8,1014.8,0.0,0.0,28.1,32.1,No,No
2014-03-04,31,17.3,32.7,0.0,8.8,11.8,SE,39.0,SSE,SE,17.0,13.0,59.0,21.0,1021.9,1018.1,0.0,3.0,21.6,31.6,No,No
2014-03-11,31,16.7,33.6,0.0,8.4,11.0,SE,33.0,E,ESE,13.0,11.0,50.0,25.0,1022.3,1018.0,1.0,2.0,22.4,32.9,No,No
